,age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class
1440,41.0,M,175.8,71.3,14.5,80.0,137.0,42.5,23.4,48.0,234.0,A
1441,21.0,M,166.4,93.3,35.9,93.3,108.0,46.8,20.3,36.0,218.0,D
1442,25.0,F,155.7,59.0,29.7,81.0,120.0,26.2,2.9,30.0,150.0,D
1443,42.0,M,179.8,80.0,19.1,86.0,137.0,47.8,22.2,51.0,239.0,C
1444,35.0,M,171.0,71.6,24.6,81.0,129.0,41.0,4.8,46.0,213.0,C
1445,23.0,M,174.7,72.0,20.1,73.0,133.0,38.6,8.4,54.0,206.0,C
1446,28.0,M,168.7,67.5,17.6,70.0,156.0,38.4,6.4,46.0,200.0,C
1447,41.0,M,165.7,61.0,22.1,96.0,120.0,44.8,-2.7,28.0,158.0,D
1448,33.0,M,180.3,83.3,20.4,78.0,136.0,51.8,16.3,52.0,239.0,B
1449,42.0,F,167.2,67.7,31.4,79.0,130.0,31.1,13.0,26.0,187.0,C
1450,25.0,M,171.4,71.4,24.4,64.0,118.0,40.1,16.5,59.0,205.0,A
1451,27.0,F,163.4,62.9,30.3,79.0,120.0,31.6,24.0,24.0,166.0,C
1452,57.0,F,156.7,61.1,31.1,84.0,136.0,23.7,15.1,24.0,105.0,C
1453,35.0,M,177.8,77.0,19.0,76.0,126.0,43.0,10.1,45.0,246.0,B
1454,28.0,M,179.1,78.6,25.1,93.0,159.0,42.3,12.6,50.0,223.0,C
1455,45.0,F,162.0,51.4,27.9,79.0,128.0,24.3,27.0,35.0,135.0,A
1456,30.0,M,172.0,73.0,24.1,68.0,114.0,41.6,17.5,50.0,200.0,B
1457,24.0,M,167.2,58.1,16.7,86.0,143.0,26.8,5.9,41.0,151.0,D
1458,47.0,M,166.3,67.4,24.1,83.0,131.0,44.6,6.0,38.0,181.0,C
1459,45.0,M,167.4,63.8,19.08869,80.0,136.0,37.4,20.0,60.0,199.0,A
1460,30.0,M,175.9,66.2,14.9,74.0,121.0,47.3,21.4,52.0,225.0,A
1461,50.0,F,163.2,54.5,23.5,72.0,113.0,22.3,23.5,5.0,100.0,D
1462,23.0,M,169.1,66.1,14.4,61.0,108.0,33.8,8.5,43.0,225.0,C
1463,25.0,M,162.2,65.3,18.3,96.0,139.0,44.3,21.5,57.0,221.0,B
1464,49.0,M,173.3,70.0,14.2,75.0,134.0,51.2,12.3,38.0,199.0,B
1465,51.0,F,156.8,60.7,30.1,91.0,152.0,28.8,20.2,13.0,137.0,C
1466,38.0,M,175.6,75.1,10.8,99.0,149.0,46.1,17.5,59.0,215.0,A
1467,46.0,F,160.8,55.9,28.2,79.0,130.0,21.2,18.2,26.0,159.0,B
1468,45.0,M,167.2,72.48,25.6,86.0,138.0,40.1,24.2,43.0,219.0,A
1469,59.0,M,176.9,80.8,24.3,73.0,129.0,44.1,13.2,38.0,194.0,B
1470,27.0,M,171.6,78.88,20.1,69.0,129.0,40.1,23.9,69.0,248.0,C
1471,21.0,M,181.3,96.2,32.0,99.0,153.0,39.4,5.2,25.0,189.0,D
1472,29.0,M,168.4,71.9,19.9,72.0,124.0,46.4,20.4,47.0,223.0,B
1473,59.0,F,158.6,59.9,32.9,70.0,117.0,27.5,22.6,24.0,135.0,A
1474,58.0,F,168.4,59.0,23.4,65.0,119.0,26.3,23.9,28.0,130.0,A
1475,55.0,F,153.6,52.8,28.6,75.0,119.0,29.1,18.0,24.0,155.0,B
1476,47.0,F,164.7,65.3,31.4,84.0,134.0,25.9,18.8,17.0,150.0,C
1477,48.0,F,153.9,52.76,36.3,66.0,122.0,20.9,7.3,10.0,147.0,D
1478,51.0,M,163.9,59.8,18.8,77.0,124.0,46.3,21.2,49.0,190.0,A
1479,31.0,F,168.9,64.6,23.3,72.0,126.0,36.8,29.3,34.0,200.0,A
1480,25.0,M,178.9,81.4,21.1,90.0,154.0,45.6,13.9,50.0,230.0,B
1481,23.0,F,153.6,46.14,30.5,66.0,124.0,16.1,12.9,33.0,153.0,C
1482,33.0,M,177.3,75.4,12.3,85.0,144.0,57.5,14.6,62.0,241.0,A
1483,48.0,M,168.2,71.9,23.3,90.0,160.0,50.9,25.0,32.0,217.0,C
1484,64.0,M,166.0,63.32,23.8,81.0,156.0,34.1,11.2,33.0,162.0,B
1485,24.0,M,176.3,73.7,13.7,93.0,152.0,45.8,14.6,46.0,226.0,C
1486,27.0,M,175.2,75.2,27.6,83.0,132.0,41.5,6.0,35.0,172.0,D
1487,42.0,M,172.4,69.9,23.2,85.0,137.0,42.6,18.5,40.0,215.0,B
1488,21.0,M,180.1,79.2,16.8,58.0,136.0,30.4,3.2,47.0,183.0,D
1489,37.0,M,173.0,72.0,25.9,89.0,148.0,44.0,18.9,52.0,243.0,C
1490,29.0,M,175.0,70.1,12.3,78.0,128.0,44.1,15.3,52.0,250.0,A
1491,60.0,M,168.5,79.6,24.3,88.0,143.0,40.7,15.7,40.0,170.0,A
1492,23.0,F,165.4,64.0,36.9,74.0,124.0,32.4,12.9,30.0,148.0,C
1493,35.0,F,160.7,58.4,31.5,66.0,120.0,24.1,20.4,27.0,150.0,B
1494,61.0,F,159.8,53.3,23.8,80.0,128.0,33.5,29.5,39.0,169.0,A
1495,26.0,M,171.2,60.4,13.6,77.0,124.0,41.3,13.0,45.0,231.0,B
1496,27.0,M,169.3,71.02,23.0,83.0,135.0,37.3,13.6,42.0,198.0,C
1497,58.0,M,167.6,68.4,17.0,84.0,133.0,40.1,9.8,32.0,185.0,B
1498,28.0,F,166.0,61.0,29.2,73.0,124.0,20.8,7.2,21.0,153.0,D
1499,50.0,M,172.7,78.3,24.5,92.0,126.0,34.2,10.1,27.0,199.0,C
1500,31.0,F,165.3,51.2,20.5,65.0,115.0,23.4,20.6,32.0,156.0,A
1501,24.0,M,162.6,58.1,12.7,76.0,133.0,41.8,20.5,59.0,242.0,A
1502,53.0,M,169.9,62.8,12.8,71.0,118.0,49.0,17.7,47.0,200.0,A
1503,49.0,F,166.7,58.6,22.4,99.0,134.0,25.2,20.2,27.0,124.0,B
1504,28.0,M,174.7,80.8,22.1,71.0,130.0,48.8,-0.8,48.0,228.0,D
1505,40.0,F,167.8,51.7,18.9,74.0,122.0,29.0,23.4,39.0,182.0,A
1506,35.0,M,174.1,75.9,20.7,87.0,143.0,41.3,7.2,37.0,183.0,C
1507,43.0,M,174.2,77.6,21.1,89.0,143.0,43.6,22.4,63.0,240.0,C
1508,38.0,M,168.2,75.4,21.2,86.0,150.0,26.4,10.9,43.0,221.0,C
1509,46.0,M,177.5,80.5,26.6,94.0,146.0,49.2,6.6,25.0,196.0,D
1510,40.0,M,176.0,70.7,15.9,80.0,129.0,43.5,15.0,48.0,218.0,A
1511,23.0,M,167.0,74.0,23.8,89.0,133.0,41.6,21.0,62.0,211.0,C
1512,23.0,F,168.1,57.3,27.5,64.0,116.0,17.5,-7.2,29.0,126.0,D
1513,61.0,M,176.9,74.68,20.2,80.0,120.0,54.1,15.2,26.0,189.0,C
1514,28.0,F,163.0,60.9,30.0,53.0,112.0,32.8,27.1,44.0,188.0,A
1515,42.0,M,171.3,79.04,33.8,80.0,120.0,44.2,-11.1,32.0,185.0,D
1516,27.0,M,179.3,67.5,17.5,65.0,121.0,50.1,18.2,62.0,242.0,C
1517,36.0,M,174.6,82.1,27.1,84.0,127.0,46.0,-2.0,28.0,227.0,D
1518,22.0,M,177.2,73.4,17.9,78.0,141.0,50.9,10.6,55.0,223.0,C
1519,34.0,M,179.7,78.5,18.6,85.0,121.0,42.8,9.7,40.0,232.0,C
1520,39.0,M,177.3,70.4,20.7,77.0,120.0,37.9,17.7,59.0,240.0,B
1521,36.0,M,170.8,70.4,18.5,72.0,127.0,43.1,22.0,49.0,225.0,A
1522,27.0,M,173.0,72.8,8.4,62.0,127.0,43.3,14.1,64.0,232.0,B
1523,29.0,M,184.5,88.1,21.3,74.0,118.0,49.4,26.5,50.0,250.0,B
1524,21.0,F,166.1,61.2,19.2,71.0,137.0,29.8,29.1,61.0,213.0,A
1525,24.0,M,164.0,63.3,20.8,72.0,128.0,40.6,8.0,43.0,203.0,C
1526,34.0,F,155.4,54.0,30.7,92.0,131.0,23.6,26.6,22.0,148.0,C
1527,26.0,F,159.3,59.4,33.8,82.0,121.0,26.6,25.3,45.0,166.0,A
1528,24.0,M,168.7,62.32,15.8,72.0,129.0,37.5,11.4,61.0,228.0,B
1529,21.0,M,172.1,77.3,21.4,96.0,158.0,53.1,20.6,52.0,220.0,B
1530,27.0,M,178.1,66.4,5.5,66.0,124.0,39.2,23.6,56.0,265.0,B
1531,55.0,F,166.9,60.9,26.1,78.0,117.0,21.1,17.7,13.0,131.0,C
1532,47.0,F,165.9,58.8,23.9,73.0,119.0,24.2,25.3,30.0,160.0,C
1533,42.0,F,158.0,76.8,41.1,80.0,117.0,33.9,5.9,1.0,133.0,D
1534,51.0,F,153.1,52.7,29.3,71.0,107.0,23.4,22.7,27.0,144.0,A
1535,43.0,F,167.0,54.9,17.4,66.0,109.0,28.4,21.5,39.0,180.0,A
1536,29.0,F,172.0,54.3,20.5,78.0,122.0,26.5,18.2,37.0,185.0,C
1537,61.0,F,147.5,52.2,36.2,82.0,158.0,19.5,19.3,20.0,122.0,B
1538,37.0,F,161.6,52.7,22.6,76.0,115.0,23.9,23.6,31.0,173.0,A
1539,41.0,F,165.0,52.4,19.7,83.0,132.0,21.9,29.3,35.0,170.0,B
1540,29.0,M,156.7,77.0,35.4,94.0,142.0,46.3,18.8,30.0,215.0,D
1541,60.0,M,170.0,65.1,15.0,77.0,136.0,52.6,15.5,34.0,214.0,A
1542,22.0,M,184.0,80.4,11.9,60.0,129.0,42.4,15.8,43.0,187.0,C
1543,30.0,F,160.3,51.5,27.6,48.0,103.0,25.0,23.0,26.0,168.0,B
1544,33.0,M,180.2,68.4,14.5,77.0,127.0,44.0,16.2,49.0,232.0,A
1545,24.0,M,169.0,67.5,13.8,75.0,157.0,41.4,22.9,61.0,242.0,A
1546,22.0,M,179.0,84.2,27.4,90.0,143.0,53.2,16.1,56.0,229.0,A
1547,27.0,F,170.8,59.72,23.2,79.0,136.0,29.2,20.9,40.0,167.0,A
1548,48.0,M,174.8,74.4,20.5,68.0,130.0,42.6,9.6,42.0,193.0,C
1549,64.0,F,152.7,59.8,29.5,60.0,110.0,21.1,23.7,12.0,134.0,C
1550,32.0,F,156.3,61.7,29.7,88.0,124.0,27.7,21.7,41.0,165.0,A
1551,54.0,M,163.7,69.4,24.5,83.0,123.0,39.9,14.0,30.0,180.0,C
1552,32.0,M,173.9,77.5,18.2,77.0,138.0,47.3,11.1,62.0,229.0,C
1553,24.0,F,169.4,72.8,43.6,89.0,133.0,30.7,18.7,33.0,143.0,D
1554,40.0,M,170.5,70.4,21.6,79.0,134.0,39.7,10.3,38.0,230.0,B
1555,33.0,M,168.3,63.8,17.4,81.0,125.0,40.6,2.5,45.0,205.0,D
1556,28.0,M,166.1,71.0,30.8,89.0,142.0,41.9,-6.0,33.0,167.0,D
1557,58.0,F,150.3,66.3,37.8,82.0,120.0,12.9,12.8,18.0,140.0,D
1558,24.0,M,174.9,77.3,17.4,77.0,139.0,55.5,22.1,46.0,225.0,C
1559,31.0,F,162.3,46.2,26.2,97.0,131.0,21.6,14.0,39.0,163.0,B
1560,22.0,F,161.2,57.9,24.3,65.0,114.0,26.8,23.6,53.0,180.0,A
1561,50.0,F,166.4,67.7,29.4,83.0,140.0,23.9,11.4,30.0,160.0,D
1562,59.0,M,174.5,77.4,31.4,97.0,158.0,36.9,11.5,23.0,168.0,D
1563,29.0,M,176.8,79.6,15.1,92.0,154.0,62.6,18.8,59.0,241.0,C
1564,53.0,F,156.0,54.4,31.9,88.0,136.0,25.7,4.5,21.0,159.0,D
1565,59.0,F,155.4,51.0,26.2,70.0,110.0,25.3,15.3,29.0,123.0,C
1566,30.0,M,176.3,64.7,13.09016,84.0,146.0,46.8,19.9,54.0,226.0,A
1567,26.0,M,179.4,77.56,18.0,71.0,128.0,44.6,16.7,54.0,217.0,B
1568,25.0,F,156.1,49.7,18.1,67.0,118.0,31.7,20.4,35.0,152.0,A
1569,34.0,M,176.3,79.1,20.0,86.0,140.0,43.2,12.8,42.0,207.0,B
1570,27.0,M,179.2,78.26,21.6,79.0,140.0,46.9,-3.2,39.0,199.0,D
1571,36.0,M,166.5,75.5,8.7,77.0,131.0,51.4,11.1,58.0,245.0,B
1572,27.0,M,166.1,76.0,21.2,80.0,133.0,46.5,20.9,58.0,240.0,B
1573,43.0,F,159.6,71.9,37.5,92.0,153.0,10.1,11.5,12.0,155.0,D
1574,60.0,F,154.8,47.0,29.3,81.0,137.0,21.9,28.7,15.0,150.0,B
1575,21.0,M,168.9,64.0,22.1,85.0,140.0,34.6,9.2,57.0,218.0,C
1576,25.0,M,176.6,68.7,15.5,68.0,131.0,35.6,7.8,60.0,236.0,C
1577,21.0,M,168.6,58.9,12.6,87.0,116.0,30.2,16.9,44.0,217.0,C
1578,47.0,M,173.7,66.6,16.5,94.0,158.0,38.0,7.7,39.0,207.0,C
1579,29.0,F,164.0,53.9,20.3,70.0,116.0,31.3,19.4,49.0,194.0,A
1580,24.0,M,164.9,57.4,14.2,81.0,154.0,37.1,13.9,45.0,226.0,C
1581,33.0,M,174.0,74.7,23.8,80.0,154.0,42.2,6.4,49.0,213.0,C
1582,36.0,F,162.5,57.8,27.6,99.0,158.0,29.4,19.5,43.0,183.0,A
1583,23.0,M,168.6,74.3,18.3,77.0,135.0,47.4,8.1,57.0,220.0,C
1584,29.0,M,175.8,75.2,17.7,74.0,149.0,36.9,21.8,44.0,246.0,C
1585,32.0,M,175.0,59.7,15.2,75.0,131.0,36.8,12.2,47.0,214.0,B
1586,26.0,M,177.5,77.84,19.5,66.0,130.0,49.2,20.3,60.0,242.0,A
1587,58.0,F,155.0,49.4,32.1,72.0,130.0,23.0,18.1,30.0,133.0,B
1588,60.0,M,177.6,69.3,28.3,81.0,159.0,38.8,11.3,29.0,146.0,C
1589,31.0,M,169.6,78.9,22.8,95.0,120.0,46.3,11.5,52.0,219.0,B
1590,25.0,F,164.2,56.0,29.5,61.0,114.0,27.1,21.6,28.0,159.0,D
1591,25.0,M,174.8,70.5,12.6,71.0,108.0,58.4,22.5,64.0,275.0,A
1592,21.0,M,172.9,73.6,21.0,81.0,128.0,39.0,11.4,52.0,214.0,C
1593,45.0,F,160.9,80.9,47.7,80.0,128.0,28.4,-4.5,2.0,86.0,D
1594,27.0,M,175.9,64.9,18.1,69.0,129.0,49.6,18.5,58.0,211.0,B
1595,37.0,F,160.5,74.9,36.4,93.0,126.0,33.9,17.8,18.0,161.0,D
1596,36.0,F,156.1,67.6,35.9,91.0,159.0,27.5,12.4,24.0,156.0,D
1597,25.0,M,171.4,73.9,10.2,68.0,136.0,51.9,27.6,60.0,269.0,A
1598,32.0,M,172.2,70.5,20.2,76.0,127.0,50.2,15.7,46.0,207.0,B
1599,23.0,F,163.7,58.0,25.6,62.0,103.0,28.5,22.1,43.0,182.0,A
1600,43.0,F,164.1,64.7,30.3,68.0,114.0,26.7,13.5,27.0,174.0,C
1601,60.0,M,168.2,66.9,24.4,81.0,155.0,40.3,22.6,31.0,194.0,A
1602,29.0,F,159.0,49.6,33.1,80.0,120.0,23.4,10.5,26.0,138.0,C
1603,46.0,M,176.8,89.5,25.7,89.0,145.0,43.5,-0.7,49.0,211.0,D
1604,26.0,F,159.3,50.5,23.4,80.0,118.0,27.9,24.4,30.0,138.0,C
1605,34.0,M,172.0,69.4,13.88621,92.0,144.0,44.9,15.4,64.0,257.0,A
1606,53.0,M,166.4,55.8,17.2,80.0,126.0,31.4,14.3,25.0,203.0,D
1607,30.0,M,170.2,69.6,16.4,86.0,130.0,44.7,9.7,45.0,191.0,C
1608,32.0,M,173.6,68.5,16.5,79.0,138.0,44.8,25.8,60.0,229.0,A
1609,27.0,M,178.0,85.7,20.0,94.0,143.0,52.0,23.3,54.0,209.0,B
1610,29.0,M,173.7,87.5,19.8,58.0,105.0,67.1,12.5,47.0,240.0,B
1611,24.0,F,169.1,50.4,25.9,61.0,116.0,21.4,33.3,26.0,182.0,C
1612,53.0,F,157.0,63.3,31.8,82.0,130.0,24.0,11.1,18.0,153.0,D
1613,25.0,F,163.1,60.9,31.2,72.0,119.0,25.8,24.9,40.0,163.0,B
1614,28.0,M,170.5,70.4,17.1,83.0,144.0,39.4,19.2,52.0,223.0,A
1615,61.0,F,155.4,59.8,38.7,89.0,147.0,25.3,19.1,2.0,119.0,D
1616,35.0,M,172.3,72.3,28.3,80.0,120.0,42.8,19.1,47.0,215.0,B
1617,28.0,M,174.2,70.0,11.7,78.0,117.0,41.1,18.2,60.0,245.0,A
1618,50.0,M,170.0,64.5,20.5,80.0,118.0,39.6,7.6,33.0,155.0,C
1619,52.0,M,170.8,67.9,21.5,82.0,137.0,44.2,9.4,32.0,210.0,B
1620,23.0,M,177.3,76.6,23.3,73.0,125.0,34.3,17.6,44.0,180.0,C
1621,28.0,F,157.4,48.6,19.6,71.0,120.0,32.3,18.5,39.0,169.0,A
1622,44.0,M,170.4,71.0,19.7,79.0,141.0,51.0,11.0,50.0,225.0,B
1623,31.0,M,181.4,85.4,24.7,78.0,138.0,48.5,12.9,63.0,226.0,B
1624,37.0,F,164.8,72.7,31.4,52.0,101.0,32.2,25.0,38.0,155.0,A
1625,41.0,M,170.3,69.2,24.4,97.0,151.0,43.1,14.5,43.0,217.0,B
1626,33.0,M,171.0,79.3,21.1,91.0,139.0,50.6,15.3,58.0,216.0,B
1627,34.0,M,173.6,72.3,19.8,78.0,138.0,52.0,16.2,40.0,208.0,C
1628,24.0,F,166.8,43.8,23.1,80.0,110.0,23.6,24.6,34.0,187.0,B
1629,26.0,M,172.0,74.9,26.3,72.0,121.0,40.3,21.1,62.0,207.0,A
1630,40.0,M,169.1,74.6,22.1,65.0,115.0,16.7,7.8,48.0,214.0,C
1631,39.0,M,170.6,76.54,22.0,80.0,120.0,48.4,13.9,43.0,218.0,B
1632,21.0,F,159.5,48.4,24.5,73.0,120.0,23.4,25.1,42.0,180.0,C
1633,27.0,M,171.4,74.9,24.4,76.0,137.0,51.4,16.0,36.0,212.0,D
1634,64.0,M,163.9,58.4,19.1,81.0,131.0,31.1,-13.3,24.0,168.0,D
1635,53.0,F,150.7,47.6,28.7,79.0,128.0,22.9,10.9,10.0,119.0,D
1636,26.0,F,154.9,58.92,31.8,99.0,147.0,30.3,19.6,43.0,133.0,A
1637,58.0,F,146.2,51.7,3.5,48.0,152.0,25.1,15.4,13.0,110.0,D
1638,34.0,F,162.5,46.7,18.4,61.0,125.0,18.7,17.1,26.0,145.0,B
1639,41.0,F,164.4,62.7,28.0,91.0,146.0,33.9,19.0,30.0,180.0,B
1640,57.0,M,174.3,78.1,17.9,74.0,137.0,48.1,10.0,42.0,199.0,B
1641,34.0,M,182.1,79.1,22.9,75.0,125.0,40.8,9.9,35.0,204.0,C
1642,43.0,F,166.4,59.2,34.1,91.0,134.0,23.1,-1.0,22.0,130.0,D
1643,22.0,M,168.0,55.1,6.2,90.0,131.0,39.8,27.4,60.0,230.0,A
1644,26.0,M,179.0,81.6,18.1,88.0,158.0,57.6,13.3,51.0,237.0,B
1645,21.0,M,175.8,78.8,19.7,61.0,110.0,54.2,19.6,51.0,230.0,B
1646,64.0,F,158.6,60.2,33.7,67.0,131.0,24.0,17.2,6.0,138.0,D
1647,39.0,F,155.5,52.8,30.9,99.0,130.0,24.0,14.7,22.0,150.0,C
1648,61.0,M,162.1,71.7,27.8,87.0,144.0,36.2,22.8,37.0,200.0,B
1649,39.0,M,167.1,65.1,15.5,87.0,135.0,34.9,14.3,34.0,214.0,C
1650,55.0,M,167.2,76.1,31.7,96.0,144.0,41.8,5.0,23.0,177.0,D
1651,23.0,M,170.8,74.1,20.0,65.0,116.0,46.0,21.2,48.0,255.0,B
1652,37.0,F,158.7,61.74,38.0,76.0,130.0,26.5,21.5,30.0,147.0,C
1653,27.0,M,172.6,64.0,19.0,87.0,148.0,29.9,6.3,39.0,199.0,C
1654,37.0,M,169.8,63.1,22.2,76.0,137.0,46.4,6.6,48.0,229.0,C
1655,21.0,F,163.1,53.0,28.3,69.0,124.0,20.3,26.6,33.0,138.0,D
1656,34.0,M,172.6,68.2,21.2,97.0,155.0,46.4,26.1,51.0,217.0,C
1657,28.0,M,177.2,81.2,17.5,84.0,141.0,48.4,11.7,56.0,226.0,B
1658,21.0,M,173.0,81.0,26.4,70.0,130.0,47.2,6.1,41.0,195.0,D
1659,22.0,M,173.8,92.5,24.5,91.0,157.0,51.2,16.5,60.0,215.0,C
1660,64.0,F,144.1,54.8,37.4,76.0,136.0,17.5,3.4,0.0,60.0,D
1661,46.0,M,171.6,55.5,14.6,88.0,147.0,45.2,14.5,43.0,210.0,B
1662,21.0,F,156.8,48.08,22.3,74.0,107.0,23.1,20.4,28.0,162.0,C
1663,21.0,F,159.6,45.9,25.8,76.0,118.0,23.7,20.7,45.0,194.0,A
1664,57.0,F,159.3,55.6,31.1,64.0,115.0,23.0,4.8,15.0,139.0,D
1665,22.0,M,176.8,59.66,13.2,86.0,147.0,37.2,6.2,49.0,198.0,C
1666,27.0,M,179.3,74.5,20.6,86.0,118.0,46.6,22.6,55.0,240.0,A
1667,55.0,M,162.1,69.3,24.9,81.0,147.0,35.1,22.0,30.0,190.0,C
1668,60.0,M,167.4,63.2,16.4,90.0,146.0,38.3,11.9,31.0,185.0,A
1669,28.0,F,158.0,49.1,24.2,84.0,134.0,28.3,10.6,26.0,185.0,C
1670,44.0,M,170.1,64.3,19.0,82.0,143.0,45.3,14.4,29.0,221.0,D
1671,41.0,F,160.6,58.8,24.4,79.0,139.0,34.4,22.1,37.0,161.0,C
1672,24.0,F,159.6,42.54,26.1,52.0,99.0,20.2,15.0,43.0,165.0,B
1673,26.0,M,179.7,75.8,20.5,93.0,154.0,60.0,16.4,52.0,234.0,B
1674,28.0,M,175.5,73.1,23.4,78.0,128.0,46.1,12.6,41.0,227.0,C
1675,31.0,F,167.1,59.2,26.6,73.0,113.0,27.3,14.4,22.0,138.0,C
1676,27.0,F,158.6,56.52,30.9,74.0,117.0,32.8,19.2,35.0,180.0,A
1677,49.0,F,154.1,50.7,26.7,90.0,121.0,24.2,20.5,34.0,151.0,A
1678,32.0,M,179.9,77.7,15.2,66.0,126.0,55.6,17.3,60.0,208.0,B
1679,49.0,F,165.5,62.2,36.8,69.0,112.0,24.6,16.0,26.0,130.0,C
1680,35.0,M,175.0,83.0,24.7,81.0,138.0,35.3,15.4,51.0,206.0,C
1681,26.0,M,170.3,72.8,15.3,75.0,123.0,48.1,17.2,58.0,266.0,A
1682,23.0,M,165.6,63.3,18.1,67.0,126.0,40.4,28.6,52.0,186.0,B
1683,25.0,F,148.0,46.2,23.2,83.0,121.0,21.7,16.2,33.0,168.0,B
1684,57.0,M,171.0,78.1,29.1,98.0,152.0,36.2,10.5,17.0,163.0,D
1685,30.0,M,170.2,62.5,14.0,74.0,138.0,42.6,21.9,59.0,238.0,A
1686,28.0,M,181.7,91.76,11.7,86.0,156.0,60.1,21.1,58.0,245.0,A
1687,46.0,M,170.9,74.36,19.6,96.0,135.0,51.4,7.3,39.0,209.0,C
1688,39.0,F,167.1,64.48,18.4,74.0,125.0,21.7,29.4,33.0,143.0,D
1689,26.0,M,172.9,71.4,14.4,81.0,143.0,50.3,18.3,58.0,260.0,A
1690,25.0,M,171.6,71.1,19.2,83.0,120.0,53.9,19.6,60.0,247.0,A
1691,33.0,M,174.4,76.8,26.9,95.0,155.0,49.0,17.6,47.0,235.0,B
1692,24.0,M,178.4,71.8,15.1,99.0,138.0,46.6,10.7,54.0,251.0,C
1693,25.0,M,181.8,80.9,31.1,92.0,130.0,33.5,14.5,41.0,245.0,D
1694,27.0,M,170.1,100.0,37.7,94.0,143.0,34.8,3.8,12.0,156.0,D
1695,26.0,F,158.3,53.1,26.5,87.0,139.0,19.1,22.2,42.0,161.0,A
1696,25.0,M,168.7,74.0,21.4,82.0,130.0,39.7,14.1,45.0,158.0,C
1697,46.0,M,171.8,55.8,11.0,76.0,118.0,38.6,14.1,41.0,216.0,A
1698,44.0,F,154.0,65.1,36.4,84.0,130.0,27.9,23.9,0.0,112.0,D
1699,23.0,F,160.7,62.4,30.2,64.0,110.0,23.3,19.4,44.0,132.0,C
1700,21.0,F,161.7,55.0,22.4,64.0,109.0,22.9,21.6,48.0,190.0,A
1701,29.0,M,184.0,81.8,8.5,68.0,131.0,54.8,22.1,62.0,248.0,A
1702,26.0,M,166.1,66.5,16.3,66.0,116.0,43.1,17.5,55.0,210.0,B
1703,38.0,F,169.0,53.3,19.8,76.0,102.0,23.1,28.1,32.0,149.0,A
1704,48.0,M,176.9,78.1,17.8,88.0,141.0,48.7,14.2,46.0,237.0,A
1705,51.0,M,178.9,81.4,21.8,89.0,156.0,49.0,11.7,29.0,207.0,C
1706,37.0,M,167.4,84.5,35.4,82.0,108.0,38.8,2.0,36.0,200.0,D
1707,42.0,M,169.1,69.0,21.5,90.0,143.0,44.7,18.2,34.0,206.0,C
1708,63.0,M,175.2,75.4,24.0,91.0,158.0,48.5,12.1,31.0,162.0,B
1709,31.0,M,175.3,96.0,28.2,76.0,138.0,53.4,18.6,50.0,226.0,D
1710,35.0,M,163.8,66.1,17.3,76.0,127.0,42.4,18.8,65.0,202.0,A
1711,32.0,F,164.0,51.4,31.2,82.0,124.0,20.1,20.4,25.0,130.0,C
1712,62.0,M,161.2,63.8,25.9,95.0,158.0,36.0,15.8,37.0,162.0,B
1713,48.0,F,160.0,54.8,27.8,72.0,135.0,18.9,16.3,22.0,153.0,B
1714,24.0,M,181.1,97.0,26.0,82.0,122.0,53.5,17.5,58.0,231.0,A
1715,26.0,M,181.4,106.2,36.9,85.0,126.0,33.9,-19.0,20.0,188.0,D
1716,23.0,F,163.6,64.0,33.0,81.0,134.0,28.5,18.5,47.0,180.0,D
1717,23.0,F,163.9,53.2,25.5,76.0,117.0,31.6,21.1,43.0,188.0,A
1718,30.0,M,183.1,85.9,21.2,72.0,118.0,59.0,17.1,57.0,257.0,A
1719,42.0,M,177.4,76.7,22.4,80.0,150.0,41.0,10.6,57.0,209.0,C
1720,26.0,M,173.3,72.1,24.1,77.0,129.0,38.1,16.6,38.0,191.0,C
1721,29.0,M,176.7,71.5,15.5,75.0,121.0,42.2,27.5,60.0,248.0,A
1722,26.0,M,177.2,70.1,12.2,70.0,120.0,46.3,5.7,51.0,226.0,C
1723,30.0,M,176.9,81.6,4.7,70.0,126.0,65.0,14.0,49.0,234.0,B
1724,27.0,F,164.6,60.5,28.1,79.0,127.0,28.7,18.8,36.0,151.0,C
1725,25.0,F,159.9,54.1,24.4,70.0,117.0,25.3,21.9,38.0,161.0,A
1726,21.0,M,168.7,80.3,22.6,68.0,131.0,40.3,18.8,48.0,244.0,C
1727,28.0,M,172.2,71.52,17.0,78.0,126.0,44.3,4.8,37.0,214.0,D
1728,23.0,F,164.1,58.3,29.7,89.0,140.0,27.5,22.4,47.0,174.0,A
1729,49.0,M,180.4,80.6,15.4,87.0,148.0,42.9,15.7,32.0,226.0,D
1730,25.0,F,172.9,80.1,33.7,77.0,133.0,37.4,23.7,31.0,147.0,B
1731,30.0,M,173.9,64.92,14.5,61.0,123.0,39.1,14.8,42.0,204.0,B
1732,44.0,M,167.0,62.0,18.7,76.0,121.0,39.0,15.6,45.0,210.0,A
1733,54.0,M,157.2,54.0,21.6,90.0,135.0,33.2,15.5,27.0,177.0,C
1734,53.0,F,155.0,48.0,27.0,74.0,134.0,13.5,12.4,25.0,129.0,C
1735,60.0,M,171.3,65.3,19.3,73.0,141.0,33.1,11.5,34.0,164.0,B
